,co_code,co_stkdate,company_name,equity_facevalue_on_stkdate,eps_on_stkdate,equity_bv_on_stkdate,high_price,stock_returns,market_cap,pe,pb,traded_qty
7954,114827,2014,KALPTARU PAPERS LTD.,10.0,-10.6756,59.6,5.48,1.05,23.4576,,1.5958,9100.0
7955,114827,2015,KALPTARU PAPERS LTD.,10.0,-17.7927,-41.1,3.5,1.0486,15.6384,,,500.0
7956,114969,2014,KALYANI FORGE LTD.,10.0,11.7097,1036.4,319.0,1.0617,1134.1465,163.1416,1.1006,3319.0
7957,114969,2015,KALYANI FORGE LTD.,10.0,1.6493,1016.5,313.7,1.05,1113.228,180.081,1.1179,25025.0
7958,114969,2016,KALYANI FORGE LTD.,10.0,1.6493,1002.3,325.0,1.05,1175.0739999999998,195.8457,1.1778,5462.0
7959,114969,2017,KALYANI FORGE LTD.,10.0,1.5668,1039.5,409.0,1.05,1440.648,4249.184,1.4141,37769.0
7960,114969,2018,KALYANI FORGE LTD.,10.0,9.0709,1081.7,416.4,1.05,1473.7538,57.8139,1.4071,16299.0
7961,114998,2014,SHARP INDIA LTD.,10.0,3.284,289.0,92.2,1.1573,2292.1524,53.8019,7.9313,305591.0
7962,114998,2015,SHARP INDIA LTD.,10.0,2.6711,270.8,89.5,1.2,2200.0512,165.0712,16.016,474351.0
7963,114998,2016,SHARP INDIA LTD.,10.0,-3.8082,130.2,73.95,1.2,1825.1604,,39.2522,790631.0
7964,114998,2017,SHARP INDIA LTD.,10.0,-3.0219,17.1,117.0,1.1875,2897.9448,,169.4705,379402.0
7965,114998,2018,SHARP INDIA LTD.,10.0,-3.7234,-83.1,58.25,1.05,1507.3464,,,71390.0
7966,115004,2014,KALYANI STEELS LTD.,5.0,18.1774,4571.2,179.1,1.1911,7750.6008,10.5522,1.7781,3453095.0
7967,115004,2015,KALYANI STEELS LTD.,5.0,24.7497,5603.8,178.3,1.1998,7565.0753,9.2862,1.6119999999999999,1530096.0
7968,115004,2016,KALYANI STEELS LTD.,5.0,31.9748,6739.7,413.0,1.1999,16954.8485,12.8993,2.6643,4499838.0
7969,115004,2017,KALYANI STEELS LTD.,5.0,35.7363,7328.3,469.15,1.1019,20213.5494,14.7149,2.9782,1427898.0
7970,115004,2018,KALYANI STEELS LTD.,5.0,27.9728,7953.4,423.45,1.0903,18244.7964,14.9413,2.3892,514977.0
7971,115020,2014,KALYANPUR CEMENTS LTD.,10.0,-24.8199,-2678.4,13.71,1.0,291.3245,,,300.0
7972,115020,2015,KALYANPUR CEMENTS LTD.,10.0,-27.3847,-3010.4,12.6,1.0,267.7381,,,2300.0
7973,115020,2016,KALYANPUR CEMENTS LTD.,10.0,-37.1358,-3838.7,9.93,1.0,211.0031,,,200.0
7974,115020,2017,KALYANPUR CEMENTS LTD.,10.0,-44.4302,-5292.0,9.45,1.0,200.5911,,,500.0
7975,115020,2018,KALYANPUR CEMENTS LTD.,10.0,-43.5313,-5961.6,10.37,1.0499,220.3527,,,1900.0
7976,115051,2014,KAMADGIRI FASHION LTD.,10.0,7.325,267.6,112.8,1.1998,540.6744,23.3311,2.0205,144764.0
7977,115051,2015,KAMADGIRI FASHION LTD.,10.0,5.5148,287.5,115.0,1.1993,555.1093,42.3622,2.1187,45050.0
7978,115051,2016,KAMADGIRI FASHION LTD.,10.0,6.355,362.8,90.1,1.1926,493.3206,24.8522,1.6395,17566.0
7979,115051,2017,KAMADGIRI FASHION LTD.,10.0,5.7076,372.5,188.0,1.2,1047.0958,31.2566,2.8110000000000004,209710.0
7980,115051,2018,KAMADGIRI FASHION LTD.,10.0,11.0915,412.5,176.0,1.1998,1019.2163,18.0392,2.6214,20622.0
7981,115279,2014,GROMO TRADE & CONSULTANCY LTD.,10.0,0.3135,432.0,498.9,1.05,14163.771,3662.31,33.1007,115.0
7982,115279,2015,GROMO TRADE & CONSULTANCY LTD.,10.0,0.2219,427.9,656.0,1.0488,18623.84,2956.1651,43.5238,9107.0
7983,115345,2014,KAMANWALA HOUSING CONSTRUCTION LTD.,10.0,-0.4045,892.8,29.0,1.1276,406.5877,,0.4554,140134.0
7984,115345,2015,KAMANWALA HOUSING CONSTRUCTION LTD.,10.0,-2.3203,908.0,23.0,1.1765,314.2775,,0.3721,47044.0
7985,115345,2016,KAMANWALA HOUSING CONSTRUCTION LTD.,10.0,-4.2432,844.6,22.7,1.1374,303.7076,,0.3596,100725.0
7986,115345,2017,KAMANWALA HOUSING CONSTRUCTION LTD.,10.0,-0.0993,813.1,18.65,1.1,249.4489,,0.3074,97210.0
7987,115345,2018,KAMANWALA HOUSING CONSTRUCTION LTD.,10.0,0.1632,803.3,27.25,1.2,365.7175,88.8482,0.4553,433335.0
7988,115356,2014,KAMAT HOTELS (INDIA) LTD.,10.0,-21.6502,377.7,113.45,1.2,2593.0672,,9.5624,187281.0
7989,115356,2015,KAMAT HOTELS (INDIA) LTD.,10.0,-8.0393,-63.9,83.95,1.1623,1885.5454,,,413173.0
7990,115356,2016,KAMAT HOTELS (INDIA) LTD.,10.0,-16.9182,-1122.5,63.2,1.1373,1245.2383,,,622161.0
7991,115356,2017,KAMAT HOTELS (INDIA) LTD.,10.0,8.828,-490.4,141.0,1.1742,3141.3965,15.4321,,4863756.0
7992,115356,2018,KAMAT HOTELS (INDIA) LTD.,10.0,8.7008,-303.4,158.95,1.1722,3692.0843,27.6354,,2109416.0
7993,115446,2014,KAMDHENU LTD.,10.0,3.8675,1008.3,63.9,1.1996,1432.08,17.7039,1.4527,1033580.0
7994,115446,2015,KAMDHENU LTD.,10.0,3.8675,1053.7,54.4,1.1540000000000001,1177.02,15.7539,1.1673,187200.0
7995,115446,2016,KAMDHENU LTD.,10.0,3.7265,1095.9,99.55,1.2114,2162.16,25.2,1.973,730615.0
7996,115446,2017,KAMDHENU LTD.,10.0,5.047,1214.0,239.0,1.2,5390.19,45.6409,4.44,1176287.0
7997,115446,2018,KAMDHENU LTD.,10.0,7.7172,1381.0,290.5,1.0835,6540.3,48.0904,5.2101,271251.0
7998,115512,2014,K D D L LTD.,10.0,6.9461,544.8,268.0,1.1,2348.6435,93.5701,4.4728,276612.0
7999,115512,2015,K D D L LTD.,10.0,7.3927,864.5,424.5,1.1997,3723.1679999999997,66.9895,7.1012,267780.0
8000,115512,2016,K D D L LTD.,10.0,6.6535,1098.5,360.0,1.1799,3568.027,71.6471,4.1273,516248.0
8001,115512,2017,K D D L LTD.,10.0,8.3952,1195.9,356.15,1.1999,3754.2906,41.2559,3.1393,302694.0
8002,115512,2018,K D D L LTD.,10.0,12.0621,1393.1,622.05,1.1,6752.9439,55.352,5.2564,250693.0
8003,115623,2016,KAMRON LABORATORIES LTD.,10.0,0.0342,69.6,21.1,1.05,123.435,617.175,1.7735,1500.0
8004,115623,2017,KAMRON LABORATORIES LTD.,10.0,0.0342,69.7,18.15,1.05,106.1775,1061.775,1.5277,1600.0
8005,115623,2018,KAMRON LABORATORIES LTD.,10.0,-0.1538,69.5,7.5,1.0302,43.875,,0.6377,500.0
8006,115904,2015,KANCHI KARPOORAM LTD.,10.0,6.7114,78.3,52.2,1.05,206.2816,39.6823,3.677,17700.0
8007,115904,2016,KANCHI KARPOORAM LTD.,10.0,6.7114,88.8,49.0,1.05,194.2692,10.8979,2.1877,51878.0
8008,115904,2017,KANCHI KARPOORAM LTD.,10.0,19.7962,171.4,173.7,1.05,719.5001,10.0219,4.1978,85282.0
8009,115904,2018,KANCHI KARPOORAM LTD.,10.0,54.3672,356.4,613.0,1.05,2523.2211,11.2044,7.104,177464.0
8010,115913,2014,KANCO ENTERPRISES LTD.,10.0,-1.3664,-289.2,3.41,1.05,59.1702,,,19701.0
8011,115913,2015,KANCO ENTERPRISES LTD.,10.0,-5.9898,-396.1,2.69,1.05,46.2604,,,45940.0
8012,115913,2016,KANCO ENTERPRISES LTD.,10.0,-6.9156,-532.6,2.7,1.05,48.412,,,150000.0
8013,115913,2017,KANCO ENTERPRISES LTD.,10.0,-6.7818,-680.8,1.29,1.0976,23.1302,,,4637.0
8014,115920,2014,KANDAGIRI SPINNING MILLS LTD.,10.0,10.5735,315.4,92.9,1.05,346.4325,18.7583,1.1517,26810.0
8015,115920,2015,KANDAGIRI SPINNING MILLS LTD.,10.0,4.0527,302.3,119.0,1.2,419.1833,525.7434,1.3922,31598.0
8016,115920,2016,KANDAGIRI SPINNING MILLS LTD.,10.0,-19.1726,225.6,82.8,1.0812,318.7179,,2.2413,3609.0
8017,115920,2017,KANDAGIRI SPINNING MILLS LTD.,10.0,-58.8167,371.2,59.0,1.1763,197.2741,,109.5967,10581.0
8018,115920,2018,KANDAGIRI SPINNING MILLS LTD.,10.0,-27.5638,251.6,43.2,1.1599,155.5097,,0.6181,5136.0
8019,115994,2014,KANEL INDUSTRIES LTD.,10.0,-0.1195,-39.1,17.5,1.0902,311.1702,,,133226.0
8020,115994,2015,KANEL INDUSTRIES LTD.,10.0,-0.1249,-41.9,20.55,1.1,363.6457,,,312338.0
8021,115994,2016,KANEL INDUSTRIES LTD.,10.0,-0.0652,-44.4,6.64,1.05,117.2872,,,32300.0
8022,115994,2017,KANEL INDUSTRIES LTD.,10.0,-0.0326,-45.1,5.2,1.0490000000000002,91.5098,,,2800.0
8023,116095,2014,KANIKA INFRASTRUCTURE & POWER LTD.,2.0,-0.0266,142.8,0.44,1.1429,29.0979,,0.2071,272908.0
8024,116095,2015,KANIKA INFRASTRUCTURE & POWER LTD.,2.0,-0.0251,138.7,0.2,1.1,13.5339,,0.0985,200501.0
8025,116095,2016,KANIKA INFRASTRUCTURE & POWER LTD.,2.0,-0.0251,137.0,0.24,1.0526,15.564,,0.1136,47000.0
8026,116095,2017,KANIKA INFRASTRUCTURE & POWER LTD.,2.0,-0.0296,134.8,0.2,1.0526,13.5339,,0.1004,25000.0
8027,116117,2014,KANISHK STEEL INDS. LTD.,10.0,0.11599999999999999,347.3,9.55,1.05,271.5645,66.3508,0.7975,54072.0
8028,116117,2015,KANISHK STEEL INDS. LTD.,10.0,1.5473,399.3,11.1,1.05,300.8537,123.6351,0.8579,17456.0
8029,116117,2016,KANISHK STEEL INDS. LTD.,10.0,1.7794,405.9,8.92,1.05,250.2375,43.2723,0.6267,11921.0
8030,116117,2017,KANISHK STEEL INDS. LTD.,10.0,0.1336,420.1,12.84,1.05,358.2945,56.498000000000005,0.8611,50300.0
8031,116117,2018,KANISHK STEEL INDS. LTD.,10.0,1.0058,447.5,15.5,1.05,440.4748,23.0368,1.0357,985124.0
8032,116262,2014,AGIO PAPER & INDS. LTD.,10.0,-3.9007,-45.2,8.67,1.05,139.8072,,,5273.0
8033,116262,2015,AGIO PAPER & INDS. LTD.,10.0,0.986,-23.7,3.99,1.05,64.3403,14.1334,,23164.0
8034,116262,2016,AGIO PAPER & INDS. LTD.,10.0,1.879,-32.7,2.31,1.05,37.2497,1.2294,,11906.0
8035,116262,2017,AGIO PAPER & INDS. LTD.,10.0,-0.9116,-50.2,7.55,1.05,120.1342,,,22444.0
8036,116262,2018,AGIO PAPER & INDS. LTD.,10.0,-1.0232,-65.4,8.4,1.05,132.067,,,11662.0
8037,116275,2014,KANORIA CHEMICALS & INDS. LTD.,5.0,7.484,4908.9,55.45,1.172,2269.8686,10.4319,0.4707,595450.0
8038,116275,2015,KANORIA CHEMICALS & INDS. LTD.,5.0,5.4402,5058.5,84.7,1.1538,3624.362,15.5686,0.7242,1286459.0
8039,116275,2016,KANORIA CHEMICALS & INDS. LTD.,5.0,5.4402,6106.0,94.5,1.1997,3976.0933,24.8661,0.6867,4120523.0
8040,116275,2017,KANORIA CHEMICALS & INDS. LTD.,5.0,6.2321,6164.9,108.7,1.109,4513.5213,24.2548,0.7321,3543806.0
8041,116275,2018,KANORIA CHEMICALS & INDS. LTD.,5.0,4.5819,6170.9,112.5,1.0957,4734.1726,65.3347,0.7672,1391771.0
8042,116315,2014,KANPUR PLASTIPACK LTD.,10.0,13.745,539.6,84.8,1.1997,649.0766,5.9331,1.2797,264952.0
8043,116315,2015,KANPUR PLASTIPACK LTD.,10.0,18.934,673.0,219.0,1.1997,1669.0541,11.1642,2.6103,151275.0
8044,116315,2016,KANPUR PLASTIPACK LTD.,10.0,20.8437,770.1,207.8,1.145,1606.9720000000002,10.6634,2.3878,109470.0
8045,116315,2017,KANPUR PLASTIPACK LTD.,10.0,12.5724,1064.4,179.85,1.1999,2376.7904,18.7149,2.5854,378189.0
8046,116315,2018,KANPUR PLASTIPACK LTD.,10.0,12.8851,1114.3,188.9,1.1057,2490.6872,17.0829,2.2352,175232.0
8047,116339,2014,KANSAL FIBRES LTD.,10.0,-0.0508,-3.3,7.07,1.0498,41.7179,,,2500.0
8048,116339,2015,KANSAL FIBRES LTD.,10.0,-0.0529,-5.8,5.55,1.0,31.4846,,,100.0
8049,116492,2017,KANUNGO FINANCIERS LTD.,10.0,-0.3021,43.5,12.5,1.0,57.925,,1.3316,50.0
8050,116594,2017,KAPASHI COMMERCIAL LTD.,10.0,1.9,48.5,57.35,1.05,57.35,30.1842,1.1825,60500.0
8051,116594,2018,KAPASHI COMMERCIAL LTD.,10.0,2.1,49.9,98.7,1.02,98.7,76.1667,1.9938,66159.0
8052,116626,2014,KAPIL COTEX LTD.,10.0,0.3846,17.9,159.85,1.05,166.24400000000003,502.6667,9.3396,15000.0
8053,116626,2015,KAPIL COTEX LTD.,10.0,0.2885,17.9,169.2,1.05,174.72,582.4,9.7609,4040.0
8054,116626,2016,KAPIL COTEX LTD.,10.0,0.6731,18.0,145.0,1.0,150.8,502.6667,8.4246,14798.0
8055,116626,2017,KAPIL COTEX LTD.,10.0,0.1923,18.1,145.0,1.0,150.8,754.0,8.3315,1.0
8056,116626,2018,KAPIL COTEX LTD.,10.0,0.0,18.1,137.75,1.0,143.26,,7.9149,500.0
8057,116747,2014,KAPPAC PHARMA LTD.,10.0,-0.0198,381.0,734.75,1.0499,21981.36,,72.3785,297581.0
8058,116747,2015,KAPPAC PHARMA LTD.,10.0,-0.0364,380.5,131.5,0.9504,3979.0059,,10.4573,70137.0
8059,116937,2014,MANOR ESTATES & INDS. LTD.,10.0,-0.3279,39.4,2.58,1.05,21.2463,,1.8802,18129.0
8060,116937,2015,MANOR ESTATES & INDS. LTD.,10.0,-0.7407,10.5,1.58,1.05,13.0113,,0.9725,3500.0
8061,116937,2016,MANOR ESTATES & INDS. LTD.,10.0,-0.0364,10.3,1.5,1.05,11.9407,,1.1707,29000.0
8062,116937,2017,MANOR ESTATES & INDS. LTD.,10.0,0.17,11.6,1.4,1.05,11.529000000000002,6.7056,1.1645,29001.0
8063,116937,2018,MANOR ESTATES & INDS. LTD.,10.0,0.1214,11.2,2.82,1.05,23.2227,16.47,2.0735,15010.0
8064,117230,2014,KARNATAKA BANK LTD.,10.0,18.5216,33692.6,157.2,1.0773,29029.6351,9.1763,0.9158,14255880.0
8065,117230,2015,KARNATAKA BANK LTD.,10.0,25.5562,36975.6,158.15,1.088,29209.6348,8.3191,0.856,7352731.0
8066,117230,2016,KARNATAKA BANK LTD.,10.0,25.1602,45949.0,162.25,1.0774,36258.343,8.465,0.7891,12133932.0
8067,117230,2017,KARNATAKA BANK LTD.,10.0,14.6646,49462.7,181.15,1.0903,50572.5812,12.2029,1.0717,21670163.0
8068,117230,2018,KARNATAKA BANK LTD.,10.0,14.6405,51571.5,170.6,1.0726,47223.6843,15.4873,0.9382,16470227.0
8069,117365,2015,KARNAVATI FINANCE LTD.,10.0,0.0,76.9,13.1,1.1852,109.516,,1.476,340000.0
8070,117365,2016,KARNAVATI FINANCE LTD.,10.0,0.4426,76.8,13.3,1.1346,110.352,29.147,1.4369,70000.0
8071,117365,2017,KARNAVATI FINANCE LTD.,10.0,0.6368,115.4,35.75,1.2,338.685,63.9028,2.9946,220000.0
8072,117365,2018,KARNAVATI FINANCE LTD.,10.0,0.7065,118.8,32.0,1.05,321.6,64.0967,2.7417,150000.0
8073,117539,2014,KARTIK INVESTMENTS TRUST LTD.,10.0,4.0984,11.9,280.15,1.05,68.3566,651.114,5.9192,150.0
8074,117539,2018,KARTIK INVESTMENTS TRUST LTD.,10.0,0.0,11.8,613.0,1.05,149.572,,12.7839,135.0
8075,117588,2014,GLOBUS CORPOORATION LTD.,2.0,-0.0861,61.9,0.55,1.0526,33.8453,,1.1358,90012.0
8076,117588,2015,GLOBUS CORPOORATION LTD.,2.0,-0.1394,22.6,0.47,1.0909,30.0137,,1.328,459001.0
8077,117588,2016,GLOBUS CORPOORATION LTD.,2.0,-0.1127,13.6,0.34,1.125,21.0735,,2.1973,396016.0
8078,117588,2017,GLOBUS CORPOORATION LTD.,2.0,-0.1018,8.6,0.25,1.125,15.3262,,10.856,77016.0
8079,117588,2018,GLOBUS CORPOORATION LTD.,2.0,-0.0345,0.4,0.14,1.125,8.9403,,22.3507,66349.0
8080,117615,2014,RAMSARUP INDUSTRIES LTD.,10.0,-85.9188,-8610.3,5.6,1.05,193.2824,,,65542.0
8081,117615,2015,RAMSARUP INDUSTRIES LTD.,10.0,-15.6592,-11618.2,2.45,1.0556,85.2407,,,91600.0
8082,117615,2016,RAMSARUP INDUSTRIES LTD.,10.0,-12.8198,-12200.3,3.89,1.05,130.1412,,,730400.0
8083,117615,2017,RAMSARUP INDUSTRIES LTD.,10.0,-12.9624,-12614.4,3.19,1.05,109.0941,,,206206.0
8084,117615,2018,RAMSARUP INDUSTRIES LTD.,10.0,-14.9151,-16181.1,2.89,1.125,98.5705,,,59204.0
8085,117636,2014,KARUR K C P PACKKAGINGS LTD.,10.0,3.9822,1657.3,72.0,1.145,787.5,6.4788,0.48,81791.0
8086,117636,2015,KARUR K C P PACKKAGINGS LTD.,10.0,3.7156,1650.3,95.0,1.1994,1035.5625,27.109,0.6409999999999999,51556.0
8087,117636,2016,KARUR K C P PACKKAGINGS LTD.,10.0,5.4708,1745.9,100.0,1.1374,1081.6875,28.3164,0.6696,31340.0
8088,117636,2017,KARUR K C P PACKKAGINGS LTD.,10.0,6.0341,1758.7,65.1,1.05,762.755,10.7886,0.4337,5600.0
8089,117648,2014,KARUR VYSYA BANK LTD.,10.0,41.9356,42781.8,584.85,1.0621,69469.3137,15.5591,1.6643,755468.0
8090,117648,2015,KARUR VYSYA BANK LTD.,10.0,45.8321,46758.9,619.0,1.0655,73534.7316,15.0458,1.7188,1343037.0
8091,117648,2016,KARUR VYSYA BANK LTD.,10.0,45.8321,48456.0,542.6,1.0842,65648.3814,12.8032,1.3911,1453997.0
8092,117648,2017,KARUR VYSYA BANK LTD.,2.0,9.3737,61509.2,161.4,1.0859,96973.6393,18.3579,1.8708,25342671.0
8093,117648,2018,KARUR VYSYA BANK LTD.,2.0,6.5539,63100.9,129.45,1.0774,91810.8845,41.3853,1.4755,6695793.0
8094,117652,2014,KARUTURI GLOBAL LTD.,1.0,0.1575,9804.1,2.76,1.1,2145.7756,487.6763,0.2201,11636187.0
8095,117652,2015,KARUTURI GLOBAL LTD.,1.0,-0.1504,10091.3,5.25,1.2,4048.6332,,0.4151,34328985.0
8096,117652,2016,KARUTURI GLOBAL LTD.,1.0,-0.0174,10979.8,2.45,1.1988,2770.4333,,0.2523,34430953.0
8097,117652,2017,KARUTURI GLOBAL LTD.,1.0,0.0523,15042.0,2.25,1.2,3219.6928,211.1903,0.2258,9526220.0
8098,117652,2018,KARUTURI GLOBAL LTD.,1.0,0.0769,15052.5,3.17,1.05,4597.4218,39.9428,0.3055,23061874.0
8099,117715,2014,GANGA PAPERS INDIA LTD.,10.0,0.6674,72.3,40.0,1.0,409.9777,56.9413,5.6705,11400.0
8100,117715,2015,GANGA PAPERS INDIA LTD.,10.0,1.1401,75.8,17.95,1.0497,193.6605,24.5486,2.7353,14000.0
8101,117715,2016,GANGA PAPERS INDIA LTD.,10.0,1.0288,86.1,22.2,1.05,239.5133,21.5778,2.7818,3500.0
8102,117715,2017,GANGA PAPERS INDIA LTD.,10.0,1.7796,105.3,41.25,1.05,445.0415,23.1792,4.2264,1944600.0
8103,117715,2018,GANGA PAPERS INDIA LTD.,10.0,1.8723,117.9,99.0,1.05,1067.5603,65.8988,9.0548,2700.0
8104,117934,2014,KATARE SPINNING MILLS LTD.,10.0,-1.1228,70.2,40.8,1.05,112.575,,1.7266,6080.0
8105,117934,2015,KATARE SPINNING MILLS LTD.,10.0,0.4211,65.3,31.8,1.05,86.355,71.9625,1.9359,4802.0
8106,117934,2016,KATARE SPINNING MILLS LTD.,10.0,-8.7368,48.0,31.8,1.05,90.63,,3.5265,7527.0
8107,117934,2017,KATARE SPINNING MILLS LTD.,10.0,-7.9649,19.8,29.45,1.05,83.9325,,14.6062,20000.0
8108,117934,2018,KATARE SPINNING MILLS LTD.,10.0,-9.0877,-8.0,17.0,1.05,48.45,,,35200.0
8109,118055,2014,SHRI KESHAV CEMENTS & INFRA LTD.,10.0,8.1964,169.7,22.45,1.05,112.7324,2.9666,0.7173,10650.0
8110,118055,2015,SHRI KESHAV CEMENTS & INFRA LTD.,10.0,11.1822,203.0,104.1,1.1918,533.4292,9.8419,2.9537,56257.0
8111,118055,2016,SHRI KESHAV CEMENTS & INFRA LTD.,10.0,11.1822,224.2,105.7,1.1906,528.5612,11.9504,2.5144,1393178.0
8112,118055,2017,SHRI KESHAV CEMENTS & INFRA LTD.,10.0,13.7387,285.2,272.4,1.1998,1269.0081,176.2511,5.2897,70644.0
8113,118055,2018,SHRI KESHAV CEMENTS & INFRA LTD.,10.0,-3.3566,246.4,189.0,1.1438,930.8109,,4.3516,7972.0
8114,118113,2014,GOLDEN BULL RESEARCH & GROWTH LTD.,10.0,0.1055,47.9,305.7,1.05,1398.3,2796.6,29.3137,31200.0
8115,118113,2015,GOLDEN BULL RESEARCH & GROWTH LTD.,10.0,0.2954,47.9,280.25,1.0998,1328.385,2971.98,27.7325,2888021.0
8116,118314,2014,KAVERI SEED CO. LTD.,10.0,158.3452,8186.5,2105.0,1.1313,70432.5801,25.1383,9.6315,3579099.0
8117,118314,2015,KAVERI SEED CO. LTD.,2.0,44.1926,9784.1,1077.0,1.1032,72502.9108,23.9513,9.4641,11240976.0
8118,118314,2016,KAVERI SEED CO. LTD.,2.0,27.074,10983.5,473.0,1.1225,32310.879,28.7457,3.4511,3958456.0
8119,118314,2017,KAVERI SEED CO. LTD.,2.0,22.5733,12263.9,708.1,1.0885,47810.295,62.7411,4.5634,2934717.0
8120,118314,2018,KAVERI SEED CO. LTD.,2.0,34.1475,12318.0,660.7,1.0766,42477.4139,26.3523,3.9427,3267151.0
8121,118322,2014,KAVVERI TELECOM PRODUCTS LTD.,10.0,-4.8598,1777.2,35.1,1.2,673.1565,,0.3871,332275.0
8122,118322,2015,KAVVERI TELECOM PRODUCTS LTD.,10.0,-7.5729,1571.3,25.5,1.2,482.9822,,0.3603,804082.0
8123,118322,2016,KAVVERI TELECOM PRODUCTS LTD.,10.0,-7.5729,1340.4,25.5,1.1725,487.0071,,0.3633,76839.0
8124,118322,2017,KAVVERI TELECOM PRODUCTS LTD.,10.0,-9.7494,1149.0,15.84,1.2,318.7683,,0.3029,1064008.0
8125,118322,2018,KAVVERI TELECOM PRODUCTS LTD.,10.0,-10.2265,,15.55,1.199,289.9906,,,401464.0
8126,118544,2014,KAY POWER & PAPER LTD.,10.0,0.1034,-33.9,24.2,1.1988,246.84799999999998,274.2756,,686613.0
8127,118544,2015,KAY POWER & PAPER LTD.,10.0,0.094,-33.9,13.05,1.1567,137.256,137.256,,563586.0
8128,118544,2016,KAY POWER & PAPER LTD.,10.0,1.5319999999999998,-21.2,4.83,1.02,51.3912,55.5644,,52000.0
8129,118544,2017,KAY POWER & PAPER LTD.,10.0,1.8985,-0.8,7.93,1.02,84.3752,4.488,,31250.0
8130,118544,2018,KAY POWER & PAPER LTD.,10.0,15.4323,4.0,6.11,1.0488,64.6912,3.023,92.416,24710.0
8131,118601,2014,KAYCEE INDUSTRIES LTD.,100.0,69.3241,132.8,4640.0,1.1377,280.6358,676.9552,2.1148,10018.0
8132,118601,2015,KAYCEE INDUSTRIES LTD.,100.0,-64.5974,127.4,3860.0,1.0985,225.3185,,1.7816,1607.0
8133,118601,2016,KAYCEE INDUSTRIES LTD.,100.0,58.2953,118.5,3824.6,1.05,242.7474,65.6074,2.0485,285.0
8134,118601,2017,KAYCEE INDUSTRIES LTD.,100.0,99.2595,122.6,8721.05,1.05,553.525,197.6255,4.5297,308.0
8135,118601,2018,KAYCEE INDUSTRIES LTD.,100.0,286.7496,137.2,10095.65,1.2,610.2609,83.5974,4.8204,45949.0
8136,118711,2014,INNOVENTIVE VENTURE LTD.,10.0,-0.838,91.6,66.5,1.02,1007.8099,,12.2754,227000.0
8137,118711,2015,INNOVENTIVE VENTURE LTD.,10.0,-0.4685,81.8,63.3,1.0,959.3138,,11.964,100.0
8138,118711,2016,INNOVENTIVE VENTURE LTD.,10.0,-0.2309,78.3,60.85,1.0,922.1839,,11.7776,100.0
8139,118791,2014,KEDIA CONSTRUCTION CO. LTD.,10.0,0.0,28.4,4.23,1.0,6.345,,0.2234,100.0
8140,118791,2015,KEDIA CONSTRUCTION CO. LTD.,10.0,0.0,28.4,4.44,1.0,6.66,,0.2345,11950.0
8141,118791,2016,KEDIA CONSTRUCTION CO. LTD.,10.0,-0.1333,28.2,4.66,1.0,6.99,,0.2479,5.0
8142,118791,2017,KEDIA CONSTRUCTION CO. LTD.,10.0,0.5333,29.2,4.89,1.0,7.335,9.1687,0.2512,200.0
8143,118884,2017,KEERTI KNOWLEDGE & SKILLS LTD.,10.0,0.6582,63.7,52.4,1.1116,147.9488,105.6777,2.3672,364000.0
8144,118884,2018,KEERTI KNOWLEDGE & SKILLS LTD.,10.0,0.6582,63.7,84.45,1.0499,243.7908,128.3109,3.8272,122000.0
8145,118894,2014,KEI INDUSTRIES LTD.,2.0,3.3222,2952.7,51.0,1.1997,3734.4301,21.1816,1.3041,1792577.0
8146,118894,2015,KEI INDUSTRIES LTD.,2.0,6.6936,3457.6,123.6,1.1901,9299.3875,22.7037,2.8529,8046566.0
8147,118894,2016,KEI INDUSTRIES LTD.,2.0,8.5941,4012.2,139.5,1.0821,10525.9934,18.525,2.77,3726663.0
8148,118894,2017,KEI INDUSTRIES LTD.,2.0,14.7292,5173.8,423.5,1.1843,32085.0908,27.7986,6.2015,3848883.0
8149,118894,2018,KEI INDUSTRIES LTD.,2.0,18.5729,6370.8,496.0,1.1071,37821.1481,26.8559,6.2536,2418444.0
8150,119001,2014,KELTECH ENERGIES LTD.,10.0,63.4,371.5,940.9,1.2,900.4,17.4722,2.4454,24921.0
8151,119001,2015,KELTECH ENERGIES LTD.,10.0,45.0,396.3,850.0,1.1351,822.3,25.1166,2.2135,11167.0
8152,119001,2016,KELTECH ENERGIES LTD.,10.0,46.2,421.0,865.0,1.1986,847.05,22.588,2.012,18368.0
8153,119001,2017,KELTECH ENERGIES LTD.,10.0,73.4,479.9,2169.0,1.1998,2103.8,36.0858,4.4225,15805.0
8154,119001,2018,KELTECH ENERGIES LTD.,10.0,84.6,548.9,1731.15,1.0842,1688.25,19.9557,3.2585,14897.0
8155,119071,2014,KEMP & CO. LTD.,10.0,10.7388,162.1,406.0,1.05,438.5612,49.2765,2.7055,393.0
8156,119071,2015,KEMP & CO. LTD.,10.0,8.2392,165.0,605.0,1.05,624.3556,96.8104,3.8234,178.0
8157,119071,2016,KEMP & CO. LTD.,10.0,9.812999999999999,174.3,499.0,1.05,538.6957,163.2411,3.2609,500.0
8158,119071,2017,KEMP & CO. LTD.,10.0,6.2951,173.1,407.45,1.05,440.1275,1100.3187,2.6151,2500.0
8159,119071,2018,KEMP & CO. LTD.,10.0,16.8487,187.2,1099.0,1.05,1161.215,76.3957,6.3663,611.0
